throughput_veh_h,speed_m_s,stops_per_vehicle,fuel_mpg,co2_g_mi,nox_mg_mi,controller,episode,mode
4491.9080919080925,6.576157659267454,5.193452380952381,10.942192701409516,870.0452070655657,372.3890660410067,Alinea,0,extreme
4481.118881118881,5.610993733471848,6.005908419497785,10.151669337923837,949.8262208234622,408.8644798066541,Alinea,1,extreme
4427.172827172827,7.680369306441308,3.758982035928144,12.399097048065473,785.7834737227486,334.2123069440563,Alinea,2,extreme
4351.648351648351,8.691773811038896,3.121765601217656,12.473148767225688,751.7726318710376,318.4437356181818,Alinea,3,extreme
4412.787212787212,6.888891834777454,4.597727272727273,11.451110367556163,839.7568199619309,358.5105332045054,Alinea,4,extreme
4412.787212787212,6.849482490073658,4.575168287210172,12.221120898009053,814.2171518711876,347.1229737625768,Alinea,5,extreme
4585.414585414585,6.046912135214172,5.317161477190441,10.561888285822011,894.6243001771115,383.526574674045,Alinea,6,extreme
4340.85914085914,6.124165766229991,4.895817490494297,10.836570831092637,895.2563570289423,383.9488423632822,Alinea,7,extreme
4319.280719280719,10.390037254932825,1.7619414483821263,15.620468903192508,615.2892390612237,256.723007770179,Alinea,8,extreme
4437.962037962038,8.042102252539825,4.028700906344411,12.376250559688156,776.8526751358336,329.8767140337861,Alinea,9,extreme
4405.5944055944055,7.348728607638996,4.306475903614458,11.869868272252043,828.0276895630291,353.20254324691825,Alinea,10,extreme
4491.9080919080925,6.119726096438228,5.6077554064131245,10.77692482929088,867.6208981577082,371.44519220846166,Alinea,11,extreme
4491.9080919080925,5.077385226811187,6.225591715976331,9.98168774296575,946.9931528935464,407.4680795757838,Alinea,12,extreme
4495.504495504495,6.616074787942527,4.771323529411765,11.38918483481418,853.967595495164,365.2308749758848,Alinea,13,extreme
4412.787212787212,9.819460754321767,2.2262996941896023,14.310762003506705,666.8314082686154,279.82905462587576,Alinea,14,extreme
4366.033966033966,6.843427386119828,3.9221556886227535,11.771251870461658,847.6679427718819,362.3800702804455,Alinea,15,extreme
4488.311688311688,5.358391212568155,6.082962962962963,9.989167799368596,961.2482768569818,414.1612957608573,Alinea,16,extreme
4315.684315684316,7.255317819897364,3.780769230769231,11.423150926709107,815.3535573823042,347.33039856706995,Alinea,17,extreme
