throughput_veh_h,speed_m_s,stops_per_vehicle,fuel_mpg,co2_g_mi,nox_mg_mi,controller,episode,mode
3772.627372627373,14.29228379124843,0.4572243346007604,21.521271350459877,422.1056905693428,167.5150750415036,noRM,0,mixed
3884.115884115885,11.219248464516609,0.4049586776859504,21.02747165539444,431.5762310462614,172.2829459139633,noRM,1,mixed
3837.3626373626375,10.430687333539597,0.6422613531047267,19.75246899335525,457.4103055322167,184.16907283891797,noRM,2,mixed
3772.627372627373,17.089698202826312,0.1025641025641025,23.739428235121107,386.5670159735613,150.62031612514582,noRM,3,mixed
3866.133866133866,12.63461615501505,0.6020408163265306,20.532561921335898,450.7607397292181,180.42135415228583,noRM,4,mixed
3772.627372627373,17.052830123111505,0.0980019029495718,23.88451529490004,382.5803958759667,148.9418015465116,noRM,5,mixed
3999.200799200799,9.190928897658203,1.6356589147286822,16.63154765888748,555.6825422773029,229.504698130606,noRM,6,mixed
3704.2957042957046,18.657109765916296,0.0909970958373669,24.33679547054177,377.1647028001817,146.2498865860395,noRM,7,mixed
3776.223776223776,11.583220484420396,1.1632462686567164,18.84727701908835,480.1560030551841,194.694027472349,noRM,8,mixed
3848.151848151848,10.426088298122512,1.1806684733514,18.8216115919864,487.3016396736938,197.9625339223608,noRM,9,mixed
3711.488511488512,12.82783858896505,0.4015444015444015,21.799653636717647,418.5503717496133,165.70378709636637,noRM,10,mixed
3927.272727272727,10.323540597147735,0.6057347670250897,20.6828202836563,442.1450413866925,177.28068314281657,noRM,11,mixed
