throughput_veh_h,speed_m_s,stops_per_vehicle,fuel_mpg,co2_g_mi,nox_mg_mi,controller,episode,mode
3848.1518481518483,9.758335364316673,1.1753902662993572,18.10209140860719,498.5041349090058,203.33589370469423,Alinea,1,mixed
