throughput_veh_h,speed_m_s,stops_per_vehicle,fuel_mpg,co2_g_mi,nox_mg_mi,controller,episode,mode
4423.576423576424,7.451644528464854,4.010479041916168,11.933192747907276,899.0748784534632,386.02274731869136,Fixed,2,extreme
4366.033966033966,8.295806971413928,3.380517503805175,12.20943284622492,866.2558569915386,371.0528670956215,Fixed,3,extreme
4380.419580419581,6.964942954937073,4.929545454545455,10.7546904398824,945.1921488489204,406.9086998759112,Fixed,4,extreme
4423.576423576424,7.263315146581383,4.315396113602391,11.595569323756337,924.2037856734167,397.48258372315655,Fixed,5,extreme
4592.607392607392,6.4660743091672295,4.879797248370746,10.759153591657078,969.9849004178294,418.162830400591,Fixed,6,extreme
4351.648351648351,6.24069552547286,5.06838905775076,10.271176312385824,1010.4127383083194,436.7430386320927,Fixed,7,extreme
4268.931068931069,10.471220262415478,2.26271186440678,15.556090569955142,709.1903306912566,299.72759440096087,Fixed,8,extreme
4384.015984015984,8.008956530277173,3.728851963746224,12.168923673037732,866.4439911380376,371.1582126370442,Fixed,9,extreme
4409.190809190809,8.12618454478427,3.881777108433735,12.537010048928776,853.8917501431802,365.30504862353615,Fixed,10,extreme
4455.944055944055,6.454927691087788,5.383296047725578,10.223606718746904,993.318763655674,428.9019431118702,Fixed,11,extreme
4463.136863136863,6.649651553430802,4.622781065088757,10.529321455609448,955.5268107188448,411.5940181619733,Fixed,12,extreme
4495.504495504495,6.555257720155312,4.347794117647059,11.536870948626026,923.5339700407402,397.1877423721385,Fixed,13,extreme
4330.06993006993,8.620498564666544,3.3585626911314983,13.545905200925334,796.9384457166595,339.899830968263,Fixed,14,extreme
4437.962037962038,7.515562415013685,3.687125748502994,12.014073835321302,885.9362507352959,379.9689104387648,Fixed,15,extreme
4455.944055944055,6.137476525809505,5.913333333333333,10.36743786317222,988.841177287625,426.9326507246499,Fixed,16,extreme
4283.316683316683,6.433299472111637,5.190769230769231,10.415088201341131,972.2458822652744,419.2006242961603,Fixed,17,extreme
4520.679320679321,6.649374490030518,4.373177842565598,11.40074512204106,942.4430692060748,405.8865018148474,Fixed,18,extreme
4416.383616383617,6.131168456106724,5.1894108873974645,10.391722386042446,1003.143559263447,433.5052666211882,Fixed,19,extreme
4491.9080919080925,4.7937619710092205,5.955357142857143,9.84422417706089,971.4399760455768,418.8027731544096,noRM,0,extreme
4466.733266733267,5.672312691728561,5.880354505169867,10.009556295283884,941.7247982052924,405.0372279554904,noRM,1,extreme
4452.347652347653,6.731392976683493,4.184880239520958,11.446730525016452,839.8489868767175,358.7508263380058,noRM,2,extreme
4319.280719280719,6.680740405429281,4.458143074581431,11.57830814624789,828.782241443376,353.8973217684378,noRM,3,extreme
4355.244755244756,5.076415466661674,6.001515151515152,10.07387747991354,936.6699727941852,402.6920467823954,noRM,4,extreme
4394.805194805194,6.157218508089766,4.531390134529148,11.737592952806986,852.8377650768302,364.772718515856,noRM,5,extreme
4581.818181818182,4.933191337895822,6.031136857349747,9.296108112602113,1016.6566657954792,439.19033839323066,noRM,6,extreme
4391.208791208792,6.341645082215284,4.793313069908814,10.752587444868665,885.4887064668892,379.2176514199011,noRM,7,extreme
4319.280719280719,11.071185838924867,1.357473035439137,16.496277731101863,593.1300064194362,246.4433240018509,noRM,8,extreme
4416.383616383617,7.056987175210383,4.093655589123867,11.935091261402205,813.1096665231817,346.49396080028606,noRM,9,extreme
4348.051948051948,6.002169835217343,5.155120481927711,11.646332020104058,871.3918873956692,373.08227703703807,noRM,10,extreme
4488.311688311688,5.831600187261642,5.154362416107382,10.407487520037655,908.663970935761,389.97725917277,noRM,11,extreme
4495.504495504495,5.020870560700529,5.783284023668639,10.234465004392147,924.3028161413392,397.1990847014361,noRM,12,extreme
