throughput_veh_h,speed_m_s,stops_per_vehicle,fuel_mpg,co2_g_mi,nox_mg_mi,controller,episode,mode
4499.100899100899,5.2749485434223145,6.5476190476190474,9.921557503947865,976.9826899411202,421.289456619569,Alinea,0,extreme
