throughput_veh_h,speed_m_s,stops_per_vehicle,fuel_mpg,co2_g_mi,nox_mg_mi,controller,episode,mode
3772.6273726273726,17.113460319858408,0.1150190114068441,23.36408761598297,394.42240912404543,154.33414289022755,apexdqn,0,mixed
3894.9050949050943,15.901890628746257,0.19467401285583102,22.300841029402964,415.41884165461687,164.2888125730228,apexdqn,1,mixed
3876.9230769230767,14.981387710190546,0.1603336422613531,23.03813381660148,398.1065308182265,156.39662726119064,apexdqn,2,mixed
3772.6273726273726,17.212430123216787,0.15004748338081672,23.356542962041566,395.3446573212532,154.6610564792471,apexdqn,3,mixed
3848.1518481518483,12.305501240761018,0.6567717996289425,20.332317059653132,462.59419571792847,185.85424321525042,apexdqn,4,mixed
3772.6273726273726,17.793472341370254,0.09324452901998097,23.898570791396185,383.4664118204117,149.35477916018147,apexdqn,5,mixed
4013.5864135864135,9.517416877875739,1.392764857881137,16.44281315824649,569.8730554101386,235.80168537459213,apexdqn,6,mixed
3704.2957042957046,17.920907332893613,0.06292352371732816,24.071035489296765,381.5943648363021,148.36943096185078,apexdqn,7,mixed
3779.8201798201803,11.960765540232403,1.0494402985074627,18.667906832155804,492.0262938652713,200.029775033767,apexdqn,8,mixed
3894.9050949050943,12.198721372385881,0.6910569105691057,19.893322177965736,469.0931534692315,189.25727846197788,apexdqn,9,mixed
3711.4885114885114,18.606537957120274,0.14671814671814673,23.77083398064085,389.2024880230322,151.69528615517274,apexdqn,10,mixed
3995.604395604396,17.79089122916405,0.053763440860215055,23.629007437512644,387.0059052464,151.31742515036885,apexdqn,11,mixed
3992.007992007992,15.212834941593165,0.17488789237668162,22.29852748197097,414.6369524323816,163.80173920227605,apexdqn,12,mixed
3999.200799200799,12.133577169778354,0.600896860986547,20.50929036088586,452.1508021992041,181.69971364780042,apexdqn,13,mixed
3826.5734265734263,11.92350718270855,0.6669784845650141,20.17793700134963,459.0055719375404,184.53749679176323,apexdqn,14,mixed
3952.4475524475524,12.949697730767909,0.7277580071174378,19.86255313099214,471.71347349749897,190.46644065365706,apexdqn,15,mixed
3945.2547452547456,13.105128940114017,0.4481818181818182,20.730249846049052,445.81794649095343,178.47345822795523,apexdqn,16,mixed
3779.8201798201803,18.457230226372385,0.023674242424242424,24.044993542895885,381.2493636373876,148.29002223656818,apexdqn,17,mixed
4031.568431568431,10.791580072084596,1.2739965095986039,17.669192565596514,524.7493876572719,215.27104772440705,apexdqn,18,mixed
3916.4835164835163,16.720908594647057,0.12340036563071298,23.01502689853092,401.7210072100395,157.8400809304522,apexdqn,19,mixed
