throughput_veh_h,speed_m_s,stops_per_vehicle,fuel_mpg,co2_g_mi,nox_mg_mi,controller,episode,mode
4509.89010989011,5.509376131524676,6.236607142857143,10.351456286920712,921.6969396410385,395.8427245426699,a3c,0,extreme
4452.347652347653,6.391732245533714,6.061299852289513,10.23655151295771,916.0438430311757,393.34126686200176,a3c,1,extreme
4441.558441558442,7.301168108103858,3.442365269461078,11.839384910785387,802.8266541681118,341.820495018047,a3c,2,extreme
4358.841158841159,7.799367643550068,4.062404870624048,12.198617934106366,779.4950711196199,331.0920474033142,a3c,3,extreme
4380.419580419581,6.83281076564541,4.718181818181818,11.423878444516609,832.7988108633887,355.4388830314566,a3c,4,extreme
4437.962037962038,7.359898704931739,3.700822737471952,12.179875218303653,791.1636017289211,336.33288282393863,a3c,5,extreme
4589.010989010989,5.799045989310602,5.370745836350471,10.14729279283476,934.9836543273086,401.8950103508146,a3c,6,extreme
4362.4375624375625,6.23238379795782,5.12319391634981,10.735781176699254,877.4074910796398,375.6890329092804,a3c,7,extreme
4348.051948051948,11.496221925006251,1.4915254237288136,16.678580173653252,581.8428189543081,241.39035382724478,a3c,8,extreme
4394.805194805194,6.772493693583411,4.7960725075528705,11.476554180420173,850.168883818613,363.1719360268049,a3c,9,extreme
4380.419580419581,6.70857470033714,4.368975903614458,11.743987210626958,831.8728316785403,355.0770363406607,a3c,10,extreme
4481.118881118881,5.3105860459217045,6.147651006711409,9.903378634965687,949.9488713759465,408.9549880793064,a3c,11,extreme
4499.100899100899,5.8434845481593225,5.916420118343195,10.336645223801284,899.595985307667,385.78095925429034,a3c,12,extreme
4527.872127872128,6.48439019903578,5.772058823529412,11.232814069228974,858.3023596110154,367.0569568373436,a3c,13,extreme
4373.226773226773,9.438479683005188,2.768348623853211,14.49514197701513,676.747014332702,284.63611619607747,a3c,14,extreme
4384.015984015984,6.658016834307831,4.434880239520958,11.697176064202923,851.4508601939463,363.9985733186644,a3c,15,extreme
4517.0829170829165,5.413905688610327,6.141481481481481,10.459700209625066,918.9555144741618,394.60963164313125,a3c,16,extreme
4308.491508491509,6.88873075715364,4.043846153846154,11.32751225237653,854.2119849826912,365.21405829279155,a3c,17,extreme
4513.486513486514,7.539356843482487,4.010204081632653,12.619656707406419,799.6523105996416,340.76275931497463,a3c,18,extreme
4430.769230769231,6.156794080180169,5.373601789709173,10.67880209441673,891.3411010225755,382.1189442522782,a3c,19,extreme
